Año;Código Único;Tipo Institución 1;Tipo Institución 2;Tipo Institución 3;Región Sede;Provincia Sede;Comuna Sede;Área del conocimiento;Cine-F 97 Área;Cine-F 97 Subárea;Área Carrera Genérica;Cine-F 13 Área;Cine-F 13 Subárea;Tipo de institución;Código IES;Nombre IES;Código Sede;Nombre Sede;Código Carrera;Nombre Carrera;Modalidad;Jornada;Versión;Tipo Carrera;Plan Especial;Duración Estudios;Duración Titulación;Duración Total;Régimen;Duración formal del Régimen;Nombre Título;Grado Académico;Nivel Global;Nivel Carrera;Demre;Año Inicio;Acreditación Carrera o Programa;Elegibilidad Beca Pedagogía;"Pedagogía Medicina Odontología, Otro";Requisito Ingreso;Semestres reconocidos;Área Actual o Área Origen del programa;Área destino de Administración de Empresas y Derecho;"Área destino de Agricultura, Silvicultura, Pesca y Veterinaria";Área destino de Artes y Humanidades;"Área destino de Ciencias naturales, matemáticas y estadística";"Área destino de Ciencias Sociales, Periodismo e Información";Área destino de Educación;"Área destino de Ingeniería, Industria y Construcción";Área destino de Salud y Bienestar;Área destino de Servicios;Área destino de Tecnología de la Información y la Comunicación (TIC);Ponderación Notas;Ponderación Ranking Notas;Ponderación Lenguaje;Ponderación Matemáticas;Ponderación Matemáticas 2;Ponderación Historia;Ponderación Ciencias;Ponderación Otros;Vacantes Semestre Uno;Vacantes Semestre Dos;Formato Valor;Matrícula Anual;Costo Titulación;Costo Certificado Diploma;Arancel Anual;Vigencia
OFE_2023;I71S1C451J2V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;"Técnico en Instrumentación, Automatización y Control Industrial";"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);451;TECNICO UNIVERSITARIO EN INSTRUMENTACION Y AUTOMATIZACION;Semipresencial;Vespertina;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO UNIVERSITARIO EN INSTRUMENTACION Y AUTOMATIZACION;NO OTORGA GRADO;Pregrado;Técnico de Nivel Superior;0;1985;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;185000;77280;77280;2868800;Vigente sin estudiantes nuevos
OFE_2023;I71S1C452J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Técnico en Publicidad;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);452;TECNICO UNIVERSITARIO EN PUBLICIDAD;Presencial;Diurna;1;Plan Regular;NO APLICA;4;1;4;1;4;TECNICO UNIVERSITARIO EN PUBLICIDAD;NO OTORGA GRADO;Pregrado;Técnico de Nivel Superior;0;1985;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;185000;77280;77280;2868800;Vigente sin estudiantes nuevos
OFE_2023;I71S1C45J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Filosofía y Religión;Educación;Educación;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);45;PEDAGOGIA EN FILOSOFIA;Presencial;Diurna;1;Plan Regular;NO APLICA;10;3;10;1;10;PROFESOR DE ESTADO EN FILOSOFIA;LICENCIADO EN EDUCACION EN FILOSOFIA;Pregrado;Profesional Con Licenciatura;16053;1994;Acreditada;Programa de Pedagogía elegible;Pedagogía;Educación Media;0;;;;;;;;;;;;10;40;30;10;0;10;0;0;20;0;Monto en Pesos;185000;181440;181440;3520160;Vigente con estudiantes nuevos
OFE_2023;I71S1C46J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Humanidades;Humanidades y Artes;Humanidades;Licenciatura en Letras y Literatura;Artes y Humanidades;Idiomas;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);46;LICENCIATURA EN LINGÜISTICA APLICADA A LA TRADUCCION MENCION INGLES-JAPONES O INGLES-PORTUGUES / TRADUCTOR INGLES-JAPONES O INGLES-PORTUGUES;Presencial;Diurna;1;Plan Regular;NO APLICA;10;1;10;1;10;TRADUCTOR M/INGLES-JAPONES O INGLES-PORTUGUES;LICENCIADO EN LINGÜISTICA APLICADA A LA TRADUCCION;Pregrado;Profesional Con Licenciatura;16054;1995;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;30;10;0;10;0;0;41;0;Monto en Pesos;185000;181440;181440;4584160;Vigente con estudiantes nuevos
OFE_2023;I71S1C4J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Básicas;Ciencias;Ciencias Físicas;Bachillerato y/o Licenciatura en Ciencias Básicas;"Ciencias naturales, matemáticas y estadística";"Ciencias Naturales, Matemáticas y Estadísticas sin mayor definición";A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);4;BACHILLERATO EN CIENCIAS Y HUMANIDADES;Presencial;Diurna;1;Plan Regular;NO APLICA;4;0;4;1;4;NO OTORGA TITULO;BACHILLER EN CIENCIAS Y HUMANIDADES;Pregrado;"Bachillerato, Ciclo Inicial o Plan Común";16030;1993;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;20;20;0;10;10;0;160;0;Monto en Pesos;185000;77280;77280;4756640;Vigente con estudiantes nuevos
OFE_2023;I71S1C549J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Salud;Salud y Servicios Sociales;Medicina;Kinesiología;Salud y Bienestar;Salud;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);549;KINESIOLOGIA;Presencial;Diurna;1;Plan Regular;NO APLICA;10;1;10;1;10;KINESIOLOGO;LICENCIADO EN KINESIOLOGIA;Pregrado;Profesional Con Licenciatura;16098;2016;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;15;15;0;0;20;0;50;0;Monto en Pesos;185000;181440;181440;5012000;Vigente con estudiantes nuevos
OFE_2023;I71S1C555J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Salud;Salud y Servicios Sociales;Medicina;Terapia Ocupacional;Salud y Bienestar;Salud;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);555;TERAPIA OCUPACIONAL;Presencial;Diurna;1;Plan Regular;NO APLICA;10;1;10;1;10;TERAPEUTA OCUPACIONAL;BACHILLER EN FUNDAMENTOS CRITICOS DE TERAPIA OCUPACIONAL / LICENCIADO EN TERAPIA OCUPACIONAL;Pregrado;Profesional Con Licenciatura;16099;2016;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;20;10;0;0;20;0;40;0;Monto en Pesos;185000;181440;181440;4761120;Vigente con estudiantes nuevos
OFE_2023;I71S1C560J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);560;PLAN ESPECIAL INGENIERIA COMERCIAL EN ADMINISTRACION DE EMPRESAS;Presencial;Vespertina;1;Plan Especial;TITULADOS;6;1;6;1;6;INGENIERO COMERCIAL MENCION EN ADMINISTRACION DE EMPRESAS;LICENCIADO EN CIENCIAS DE LA ADMINISTRACION DE EMPRESAS;Pregrado;Profesional Con Licenciatura;0;1990;No Acreditada;No Elegible;Otro;Técnico de Nivel Superior;2;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;185000;387520;387520;5810400;Vigente sin estudiantes nuevos
OFE_2023;I71S1C560J2V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);560;PLAN ESPECIAL INGENIERIA COMERCIAL EN ADMINISTRACION DE EMPRESAS;Presencial;Vespertina;2;Plan Especial;TECNICOS;8;1;8;1;8;INGENIERO COMERCIAL MENCION EN ADMINISTRACION DE EMPRESAS;LICENCIADO EN CIENCIAS DE LA ADMINISTRACION DE EMPRESAS;Pregrado;Profesional Con Licenciatura;0;1990;No Acreditada;No Elegible;Otro;Técnico de Nivel Superior;2;;;;;;;;;;;;0;0;0;0;0;0;0;0;120;50;Monto en Pesos;185000;387520;387520;5858720;Vigente con estudiantes nuevos
OFE_2023;I71S1C572J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Derecho;"Ciencias Sociales, Enseñanza Comercial y Derecho";Derecho;Derecho;Administración de Empresas y Derecho;Derecho;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);572;DERECHO;Presencial;Diurna;1;Plan Regular;NO APLICA;10;0;10;1;10;ABOGADO/A (OTORGADO POR LA EXMA. CORTE SUPREMA);LICENCIADO EN CIENCIAS JURIDICAS;Pregrado;Profesional Con Licenciatura;16100;2017;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;20;10;0;20;0;0;190;0;Monto en Pesos;185000;181440;181440;5645920;Vigente con estudiantes nuevos
OFE_2023;I71S1C5J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Básicas;Ciencias;Ciencias de la Vida;Bioquímica;"Ciencias naturales, matemáticas y estadística";Ciencias Biológicas y Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);5;BIOQUIMICA Y LICENCIATURA EN BIOQUIMICA;Presencial;Diurna;1;Plan Regular;NO APLICA;10;2;10;1;10;BIOQUIMICO;LICENCIADO EN BIOQUIMICA;Pregrado;Profesional Con Licenciatura;16041;1981;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;15;25;0;0;10;0;40;0;Monto en Pesos;185000;181440;181440;4686080;Vigente con estudiantes nuevos
OFE_2023;I71S1C635J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Diseño Industrial;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);635;P/E DE DISEÑO INDUSTRIAL;Semipresencial;Diurna;1;Plan Especial;TITULADOS;4;1;4;1;4;DISEÑADOR O DISEÑADORA INDUSTRIAL;LICENCIADO EN DISEÑO INDUSTRIAL Y DESARROLLO DE PRODUCTOS;Pregrado;Profesional Con Licenciatura;0;2017;No Acreditada;No Elegible;Otro;Título Profesional;2;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;185000;387520;387520;3830200;Vigente sin estudiantes nuevos
OFE_2023;I71S1C635J1V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Diseño Industrial;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);635;P/E DE DISEÑO INDUSTRIAL;Presencial;Diurna;2;Plan Especial;TITULADOS;4;1;4;1;4;DISEÑADOR O DISEÑADORA INDUSTRIAL;LICENCIADO EN DISEÑO INDUSTRIAL Y DESARROLLO DE PRODUCTOS;Pregrado;Profesional Con Licenciatura;0;2017;No Acreditada;No Elegible;Otro;Título Profesional;2;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;185000;387520;387520;3830200;Vigente sin estudiantes nuevos
OFE_2023;I71S1C635J2V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Diseño Industrial;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);635;PLAN ESPECIAL DE DISEÑO INDUSTRIAL;Presencial;Vespertina;2;Plan Especial;TITULADOS;4;1;4;1;4;DISEÑADOR O DISEÑADORA INDUSTRIAL;LICENCIADO EN DISEÑO INDUSTRIAL Y DESARROLLO DE PRODUCTOS;Pregrado;Profesional Con Licenciatura;0;2017;No Acreditada;No Elegible;Otro;Título Profesional;2;;;;;;;;;;;;0;0;0;0;0;0;0;0;25;0;Monto en Pesos;185000;387520;387520;3899840;Vigente con estudiantes nuevos
OFE_2023;I71S1C67J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Salud;Salud y Servicios Sociales;Medicina;Medicina;Salud y Bienestar;Salud;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);67;MEDICINA;Presencial;Diurna;1;Plan Regular;NO APLICA;14;1;14;1;14;MEDICO CIRUJANO;BACHILLER EN CIENCIAS DE SALUD/LICENCIADO EN MEDICINA;Pregrado;Profesional Con Licenciatura;16091;1993;Acreditada;No Elegible;Medicina;Educación Media;0;;;;;;;;;;;;10;40;15;15;0;0;20;0;60;0;Monto en Pesos;185000;277760;277760;6653920;Vigente con estudiantes nuevos
OFE_2023;I71S1C68J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Salud;Salud y Servicios Sociales;Medicina;Obstetricia y Puericultura;Salud y Bienestar;Salud;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);68;OBSTETRICIA Y PUERICULTURA;Presencial;Diurna;1;Plan Regular;NO APLICA;10;1;10;1;10;MATRONA O MATRON;BACHILLER EN OBSTETRICIA Y PUERICULTURA/LICENCIADO EN OBSTETRICIA Y PUERICULTURA;Pregrado;Profesional Con Licenciatura;16093;1993;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;15;15;0;0;20;0;50;0;Monto en Pesos;185000;181440;181440;4761120;Vigente con estudiantes nuevos
OFE_2023;I71S1C69J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Periodismo e Información;Periodismo;"Ciencias Sociales, Periodismo e Información";Periodismo e Información;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);69;PERIODISMO / LICENCIATURA EN COMUNICACION SOCIAL;Presencial;Diurna;1;Plan Regular;NO APLICA;10;1;10;1;10;PERIODISTA;LICENCIADO EN COMUNICACION SOCIAL;Pregrado;Profesional Con Licenciatura;0;1991;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;185000;181440;181440;4488000;Vigente sin estudiantes nuevos
OFE_2023;I71S1C69J1V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Periodismo e Información;Periodismo;"Ciencias Sociales, Periodismo e Información";Periodismo e Información;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);69;PERIODISMO / LICENCIATURA EN COMUNICACION SOCIAL;Presencial;Diurna;2;Plan Regular;NO APLICA;10;1;10;1;10;PERIODISTA;LICENCIADO EN COMUNICACION SOCIAL;Pregrado;Profesional Con Licenciatura;16055;1991;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;30;10;0;10;0;0;70;0;Monto en Pesos;185000;181440;181440;5045616;Vigente con estudiantes nuevos
OFE_2023;I71S1C69J2V3;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Periodismo e Información;Periodismo;"Ciencias Sociales, Periodismo e Información";Periodismo e Información;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);69;PERIODISMO;Presencial;Vespertina;3;Plan Especial;CONTINUIDAD DE ESTUDIOS;7;2;7;1;7;PERIODISTA;LICENCIADO EN COMUNICACION SOCIAL;Pregrado;Profesional Con Licenciatura;0;2004;No Acreditada;No Elegible;Otro;Plan Común;4;;;;;;;;;;;;0;0;0;0;0;0;0;0;20;0;Monto en Pesos;185000;387520;387520;4569600;Vigente con estudiantes nuevos
OFE_2023;I71S1C6J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);6;CONTADOR PUBLICO Y AUDITOR;Presencial;Diurna;1;Plan Regular;NO APLICA;10;2;10;1;10;CONTADOR PUBLICO Y AUDITOR;LICENCIADO EN CONTABILIDAD Y AUDITORIA;Pregrado;Profesional Con Licenciatura;16036;1974;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;10;25;5;10;10;0;220;0;Monto en Pesos;185000;181440;181440;4766720;Vigente con estudiantes nuevos
OFE_2023;I71S1C6J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);6;PLAN ESPECIAL CONTADOR PUBLICO Y AUDITOR;Presencial;Vespertina;1;Plan Especial;TRABAJADORES;10;2;10;1;10;CONTADOR PUBLICO Y AUDITOR;LICENCIADO EN CONTABILIDAD Y AUDITORIA;Pregrado;Profesional Con Licenciatura;0;1974;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;30;20;Monto en Pesos;185000;387520;387520;4766720;Vigente con estudiantes nuevos
OFE_2023;I71S1C6J2V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);6;PLAN ESPECIAL CONTADOR PUBLICO Y AUDITOR;Presencial;Vespertina;2;Plan Especial;EGRESADOS;2;2;2;1;2;CONTADOR PUBLICO Y AUDITOR;LICENCIADO EN CONTABILIDAD Y AUDITORIA;Pregrado;Profesional Con Licenciatura;0;1974;No Acreditada;No Elegible;Otro;Licenciatura;8;;;;;;;;;;;;0;0;0;0;0;0;0;0;20;0;Monto en Pesos;185000;387520;387520;4766720;Vigente con estudiantes nuevos
OFE_2023;I71S1C70J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Educación Técnico Profesional;Educación;Educación;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);70;PROGRAMA ESPECIAL DE REGULARIZACION DE TITULO DE PROFESOR DE ESTADO PARA LA EDUCACION TECNICO PROFESIONAL;Presencial;Vespertina;1;Plan Especial;TRABAJADORES;5;1;5;1;5;PROFESOR DE ESTADO PARA LA EDUCACION TECNICO PROFESIONAL;LICENCIATURA EN EDUCACION TECNICO PROFESIONAL;Pregrado;Profesional Con Licenciatura;0;1991;Acreditada;No Elegible;Pedagogía;Técnico de Nivel Superior;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;40;0;Monto en Pesos;185000;387520;387520;1897280;Vigente con estudiantes nuevos
OFE_2023;I71S1C71J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Ciencias Sociales y del Comportamiento;Psicología;"Ciencias Sociales, Periodismo e Información";Ciencias Sociales y del Comportamiento;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);71;PSICOLOGIA / LICENCIATURA EN PSICOLOGIA;Presencial;Diurna;1;Plan Regular;NO APLICA;10;1;10;1;10;PSICOLOGO;LICENCIADO EN PSICOLOGIA;Pregrado;Profesional Con Licenciatura;16060;1993;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;25;15;0;10;0;0;86;0;Monto en Pesos;185000;181440;181440;4788515;Vigente con estudiantes nuevos
OFE_2023;I71S1C72J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Publicidad;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);72;PUBLICIDAD;Presencial;Diurna;1;Plan Regular;NO APLICA;9;1;9;1;9;"PUBLICISTA, MENCION GESTION DE NEGOCIOS Y GESTION CREATIVA";LICENCIADO EN COMUNICACION PUBLICITARIA;Pregrado;Profesional Con Licenciatura;16066;2000;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;30;10;0;10;10;0;50;0;Monto en Pesos;185000;181440;181440;4896640;Vigente con estudiantes nuevos
OFE_2023;I71S1C73J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Básicas;Ciencias;Ciencias Físicas;"Química, Licenciado en Química";"Ciencias naturales, matemáticas y estadística";Ciencias Físicas;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);73;QUIMICA Y LICENCIATURA EN QUIMICA;Presencial;Diurna;1;Plan Regular;NO APLICA;10;2;10;1;10;QUIMICO;LICENCIADO EN QUIMICA;Pregrado;Profesional Con Licenciatura;16044;1981;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;15;25;0;0;10;0;25;0;Monto en Pesos;185000;181440;181440;4686080;Vigente con estudiantes nuevos
OFE_2023;I71S1C748J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Técnico en Mantenimiento Industrial;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);748;TECNICO UNIVERSITARIO EN MANTENCION DE EQUIPOS INDUSTRIALES;Semipresencial;Vespertina;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO UNIVERSITARIO EN MANTENCION DE EQUIPOS INDUSTRIALES;NO OTORGA GRADO;Pregrado;Técnico de Nivel Superior;0;1985;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;185000;77280;77280;2868800;Vigente sin estudiantes nuevos
OFE_2023;I71S1C75J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Básicas;Ciencias;Ciencias Físicas;Técnico en Química (Análisis e Industrial);"Ciencias naturales, matemáticas y estadística";Ciencias Físicas;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);75;TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO;Presencial;Diurna;1;Plan Regular;NO APLICA;6;1;6;1;6;TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO;NO OTORGA GRADO;Pregrado;Técnico de Nivel Superior;16040;2008;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;15;25;0;0;10;0;20;0;Monto en Pesos;185000;77280;77280;2920960;Vigente con estudiantes nuevos
OFE_2023;I71S1C75J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Básicas;Ciencias;Ciencias Físicas;Técnico en Química (Análisis e Industrial);"Ciencias naturales, matemáticas y estadística";Ciencias Físicas;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);75;TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO;Presencial;Vespertina;1;Plan Regular;NO APLICA;6;1;6;1;6;TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO;NO OTORGA GRADO;Pregrado;Técnico de Nivel Superior;16079;2008;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;15;25;0;0;10;0;10;0;Monto en Pesos;185000;77280;77280;2920960;Vigente con estudiantes nuevos
OFE_2023;I71S1C775J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Arte y Arquitectura;Humanidades y Artes;Artes;Diseño Gráfico;Artes y Humanidades;Artes;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);775;DISEÑO EN COMUNICACION VISUAL;Presencial;Diurna;1;Plan Regular;NO APLICA;9;1;9;1;9;DISEÑADOR(A) EN COMUNICACION VISUAL;LICENCIADO EN DISEÑO EN COMUNICACION VISUAL;Pregrado;Profesional Con Licenciatura;16106;2020;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;10;40;30;10;0;10;10;0;35;0;Monto en Pesos;185000;181440;181440;4896640;Vigente con estudiantes nuevos
